2021-10-17,3.9335,4.5512,0.0344,5.4138,0.7207
2021-10-18,3.9485,4.5612,0.0346,5.4236,0.7169
2021-10-19,3.9440,4.6105,0.0344,5.4413,0.7070
2021-10-20,3.9435,4.5947,0.0345,5.4507,0.7053
2021-10-21,3.9525,4.5987,0.0347,5.4513,0.6986
2021-10-22,3.9675,4.6017,0.0350,5.4593,0.7027
2021-10-23,3.9515,4.6017,0.0348,5.4375,0.6988
2021-10-24,3.9515,4.6017,0.0348,5.4373,0.7027
2021-10-25,3.9739,4.6175,0.0349,5.4701,0.7160
2021-10-26,3.9925,4.6252,0.0350,5.4965,0.7168
2021-10-27,3.9775,4.6247,0.0350,5.4622,0.7186
2021-10-28,3.9775,4.6185,0.0350,5.4890,0.7056
2021-10-29,3.9775,4.6470,0.0349,5.4432,0.7083
2021-10-30,3.9775,4.6470,0.0349,5.4432,0.7080
2021-10-31,3.9775,4.6470,0.0348,5.4425,0.7080
2021-11-01,3.9940,4.6254,0.0350,5.4542,0.7029
2021-11-02,4.0095,4.6324,0.0352,5.4593,0.7065
2021-11-03,4.0135,4.6522,0.0352,5.4965,0.7232
2021-11-04,4.0125,4.6443,0.0352,5.4197,0.7167
2021-11-05,4.0175,4.6345,0.0354,5.4228,0.7246
2021-11-06,4.0175,4.6345,0.0354,5.4228,0.7246
2021-11-07,4.0175,4.6345,0.0354,5.4195,0.7246
2021-11-08,4.0150,4.6475,0.0354,5.4450,0.7244
2021-11-09,4.0160,4.6515,0.0356,5.4449,0.7329
2021-11-10,4.0160,4.6393,0.0353,5.3867,0.7328
2021-11-11,4.0277,4.6211,0.0353,5.3826,0.7450
2021-11-12,4.0210,4.6029,0.0353,5.3942,0.7361
2021-11-13,4.0188,4.6029,0.0353,5.3912,0.7361
2021-11-14,4.0188,4.6029,0.0352,5.3908,0.7361
2021-11-15,3.9940,4.5995,0.0350,5.3555,0.7320
2021-11-16,3.9975,4.5426,0.0348,5.3666,0.7265
2021-11-17,4.0075,4.5290,0.0351,5.4061,0.7245
2021-11-18,4.0210,4.5468,0.0352,5.4284,0.7242
2021-11-19,4.0227,4.5442,0.0353,5.4085,0.7143
2021-11-20,4.0227,4.5442,0.0353,5.4085,0.7143
2021-11-21,4.0227,4.5442,0.0353,5.4045,0.7143
2021-11-22,4.0100,4.5218,0.0349,5.3726,0.7179
2021-11-23,4.0095,4.5094,0.0348,5.3628,0.7199
2021-11-24,4.0230,4.5001,0.0349,5.3629,0.7185
2021-11-25,4.0223,4.5138,0.0350,5.3549,0.7251
2021-11-26,4.0300,4.5519,0.0356,5.3770,0.7208
2021-11-27,4.0300,4.5519,0.0356,5.3770,0.7209
2021-11-28,4.0300,4.5519,0.0354,5.3759,0.7209
2021-11-29,4.0590,4.5665,0.0357,5.4087,0.7260
2021-11-30,4.0630,4.6152,0.0359,5.4027,0.7227
2021-12-01,4.0705,4.6020,0.0361,5.4047,0.7145
2021-12-02,4.0742,4.6140,0.0360,5.4188,0.7220
2021-12-03,4.0755,4.6101,0.0361,5.3929,0.7222
2021-12-04,4.0743,4.6101,0.0361,5.3914,0.7211
2021-12-05,4.0743,4.6101,0.0360,5.3924,0.7211
2021-12-06,4.0860,4.6105,0.0360,5.4189,0.7192
2021-12-07,4.0800,4.5998,0.0359,5.4049,0.7266
2021-12-08,4.0805,4.5987,0.0359,5.3865,0.7366
2021-12-09,4.0837,4.6123,0.0360,5.3996,0.7322
2021-12-10,4.0580,4.5972,0.0358,5.3850,0.7230
2021-12-11,4.0629,4.5972,0.0358,5.3925,0.7321
2021-12-12,4.0629,4.5972,0.0358,5.3860,0.7239
2021-12-13,4.0560,4.5751,0.0357,5.3590,0.7139
2021-12-14,4.0540,4.5910,0.0356,5.3638,0.7137
2021-12-15,4.0535,4.5702,0.0355,5.3762,0.7138
2021-12-16,4.0335,4.5812,0.0355,5.3741,0.7107
2021-12-17,4.0360,4.5761,0.0355,5.3416,0.7098
2021-12-18,4.0713,4.5761,0.0358,5.3930,0.7147
2021-12-19,4.0713,4.5761,0.0359,5.3861,0.7147
2021-12-20,4.0505,4.5567,0.0356,5.3503,0.7053
2021-12-21,4.0575,4.5712,0.0356,5.3847,0.7064
2021-12-22,4.0345,4.5866,0.0354,5.3874,0.7139
2021-12-23,4.0100,4.5710,0.0350,5.3761,0.7061
2021-12-24,4.0035,4.5371,0.0350,5.3597,0.7057
2021-12-25,4.0035,4.5371,0.0350,5.3597,0.7057
2021-12-26,4.0035,4.5371,0.0350,5.3662,0.7057
2021-12-27,3.9725,4.5294,0.0346,5.3398,0.7093
2021-12-28,3.9725,4.5218,0.0346,5.3363,0.7037
2021-12-29,3.9690,4.4764,0.0345,5.3565,0.6975
2021-12-30,3.9895,4.5065,0.0347,5.3858,0.7163
2021-12-31,3.9895,4.5175,0.0347,5.3984,0.7164
2022-01-01,3.9895,4.5175,0.0347,5.3984,0.7164
2022-01-02,3.9895,4.5175,0.0346,5.3947,0.7164
2022-01-03,3.9650,4.5326,0.0344,5.3456,0.7018
2022-01-04,3.9575,4.4966,0.0341,5.3545,0.6974
2022-01-05,3.9615,4.4816,0.0341,5.3702,0.6942
2022-01-06,3.9675,4.4838,0.0342,5.3694,0.6983
2022-01-07,3.9545,4.4878,0.0342,5.3761,0.6978
2022-01-08,3.9505,4.4878,0.0342,5.3681,0.7009
2022-01-09,3.9505,4.4878,0.0342,5.3690,0.7009
2022-01-10,3.9330,4.4541,0.0341,5.3409,0.6946
2022-01-11,3.9085,4.4611,0.0339,5.3287,0.7019
2022-01-12,3.8965,4.4432,0.0340,5.3402,0.7043
2022-01-13,3.8950,4.4681,0.0341,5.3413,0.7046
2022-01-14,3.8685,4.4606,0.0339,5.2904,0.6989
2022-01-15,3.8685,4.4606,0.0339,5.2904,0.6989
2022-01-16,3.8685,4.4606,0.0338,5.2894,0.6989
2022-01-17,3.8683,4.4156,0.0338,5.2792,0.6989
2022-01-18,3.8875,4.3908,0.0339,5.2866,0.6949
2022-01-19,3.8630,4.3865,0.0338,5.2567,0.7114
2022-01-20,3.8350,4.3876,0.0336,5.2145,0.7084
2022-01-21,3.8330,4.3499,0.0337,5.1956,0.6988
2022-01-22,3.8330,4.3499,0.0337,5.1956,0.6987
2022-01-23,3.8330,4.3499,0.0337,5.1954,0.6987
2022-01-24,3.8490,4.3115,0.0338,5.1908,0.7017
2022-01-25,3.8470,4.3401,0.0338,5.1973,0.7067
2022-01-26,3.8385,4.3416,0.0335,5.1691,0.7066
2022-01-27,3.8400,4.2876,0.0333,5.1406,0.7104
2022-01-28,3.8500,4.2767,0.0334,5.1596,0.7176
2022-01-29,3.8490,4.2767,0.0334,5.1596,0.7176
2022-01-30,3.8358,4.2767,0.0333,5.1383,0.7149
2022-01-31,3.8400,4.2987,0.0334,5.1632,0.7259
2022-02-01,3.8840,4.3409,0.0339,5.2529,0.7378
2022-02-02,3.8480,4.3971,0.0336,5.2195,0.7337
2022-02-03,3.8575,4.3553,0.0336,5.2462,0.7304
2022-02-04,3.8455,4.4305,0.0334,5.2060,0.7217
2022-02-05,3.8455,4.4305,0.0334,5.2060,0.7217
2022-02-06,3.8455,4.4305,0.0334,5.2038,0.7217
2022-02-07,3.8425,4.4007,0.0334,5.2014,0.7310
2022-02-08,3.8480,4.3968,0.0333,5.2129,0.7295
2022-02-09,3.8115,4.3878,0.0330,5.1585,0.7269
2022-02-10,3.8115,4.3512,0.0328,5.1650,0.7122
2022-02-11,3.7730,4.2609,0.0327,5.1201,0.7152
2022-02-12,3.7543,4.2609,0.0325,5.0918,0.7122
2022-02-13,3.7543,4.2609,0.0325,5.0947,0.7122
2022-02-14,3.7860,4.2500,0.0328,5.1240,0.7287
2022-02-15,3.8000,4.3119,0.0329,5.1456,0.7363
2022-02-16,3.7753,4.3272,0.0327,5.1284,0.7293
2022-02-17,3.7275,4.2582,0.0324,5.0760,0.7210
2022-02-18,3.7500,4.2368,0.0326,5.0978,0.7267
2022-02-19,3.7500,4.2368,0.0326,5.0978,0.7267
2022-02-20,3.7500,4.2368,0.0326,5.0972,0.7267
2022-02-21,3.7347,4.2384,0.0326,5.0773,0.7371
2022-02-22,3.7180,4.2684,0.0323,5.0524,0.7354
2022-02-23,3.7335,4.2186,0.0325,5.0572,0.7449
2022-02-24,3.7950,4.1702,0.0328,5.0754,0.7408
2022-02-25,3.7990,4.2453,0.0329,5.0910,0.7358
2022-02-26,3.7676,4.2453,0.0326,5.0514,0.7297
2022-02-27,3.7676,4.2453,0.0326,5.0380,0.7297
2022-02-28,3.7975,4.2546,0.0330,5.0974,0.7339
2022-03-01,3.7854,4.2318,0.0330,5.0461,0.7344
2022-03-02,3.7500,4.2318,0.0325,5.0238,0.7353
2022-03-03,3.7567,4.1571,0.0325,5.0152,0.7413
2022-03-04,3.7484,4.0944,0.0327,4.9582,0.7419
2022-03-05,3.7484,4.0944,0.0327,4.9582,0.7402
2022-03-06,3.7484,4.0944,0.0326,4.9512,0.7402
2022-03-07,3.7250,4.0782,0.0323,4.8843,0.7282
2022-03-08,3.7400,4.0542,0.0323,4.8982,0.7392
2022-03-09,3.7300,4.1037,0.0322,4.9178,0.7439
2022-03-10,3.7125,4.1175,0.0320,4.8650,0.7404
2022-03-11,3.7025,4.0856,0.0316,4.8275,0.7296
2022-03-12,3.7025,4.0856,0.0316,4.8275,0.7296
2022-03-13,3.7025,4.0856,0.0315,4.8324,0.7296
2022-03-14,3.7145,4.0520,0.0314,4.8326,0.7259
2022-03-15,3.7375,4.0849,0.0316,4.8756,0.7235
2022-03-16,3.7225,4.1153,0.0313,4.8915,0.7328
2022-03-17,3.7325,4.1119,0.0315,4.9112,0.7421
2022-03-18,3.7805,4.1235,0.0317,4.9831,0.7527
2022-03-19,3.7805,4.1235,0.0317,4.9831,0.7527
2022-03-20,3.7805,4.1235,0.0317,4.9753,0.7527
2022-03-21,3.7860,4.1715,0.0317,4.9852,0.7669
2022-03-22,3.7755,4.1637,0.0311,5.0077,0.7691
2022-03-23,3.7675,4.1488,0.0311,4.9754,0.7808
2022-03-24,3.7375,4.1387,0.0305,4.9314,0.7743
2022-03-25,3.7330,4.1182,0.0306,4.9238,0.7880
2022-03-26,3.7489,4.1182,0.0307,4.9450,0.7739
2022-03-27,3.7489,4.1182,0.0307,4.9380,0.7880
2022-03-28,3.7315,4.1070,0.0302,4.8895,0.7830
2022-03-29,3.7260,4.1220,0.0303,4.8796,0.7832
2022-03-30,3.7100,4.1466,0.0304,4.8737,0.7806
2022-03-31,3.7195,4.1316,0.0305,4.8945,0.7761
2022-04-01,3.7230,4.0706,0.0304,4.8827,0.7814
2022-04-02,3.6847,4.0706,0.0301,4.8323,0.7904
2022-04-03,3.6847,4.0706,0.0301,4.8281,0.7814
2022-04-04,3.6305,4.0050,0.0296,4.7611,0.7900
2022-04-05,3.7005,3.9826,0.0299,4.8396,0.7948
2022-04-06,3.7200,4.0375,0.0301,4.8615,0.7836
2022-04-07,3.7200,4.0266,0.0300,4.8617,0.7813
2022-04-08,3.7145,4.0322,0.0299,4.8356,0.7897
2022-04-09,3.7145,4.0322,0.0299,4.8356,0.7897
2022-04-10,3.7145,4.0322,0.0299,4.8411,0.7902
2022-04-11,3.7150,4.0497,0.0296,4.8377,0.7910
2022-04-12,3.7045,4.0359,0.0295,4.8166,0.7976
2022-04-13,3.7350,4.0365,0.0298,4.9008,0.7959
2022-04-14,3.7340,4.0722,0.0296,4.8785,0.7938
2022-04-15,3.7305,4.0722,0.0295,4.8720,0.7932
2022-04-16,3.7305,4.0722,0.0295,4.8720,0.7932
2022-04-17,3.7305,4.0722,0.0295,4.8712,0.7933
2022-04-18,3.7335,4.0722,0.0294,4.8573,0.8027
2022-04-19,3.7100,4.0319,0.0287,4.8286,0.7949
2022-04-20,3.7085,4.0281,0.0290,4.8462,0.8035
2022-04-21,3.7346,4.0474,0.0291,4.8646,0.8087
2022-04-22,3.7675,4.0430,0.0293,4.8373,0.7852
2022-04-23,3.7481,4.0430,0.0292,4.8124,0.7811
2022-04-24,3.7481,4.0430,0.0291,4.8087,0.7854
2022-04-25,3.7680,4.0400,0.0295,4.8004,0.7800
2022-04-26,3.7675,4.0685,0.0296,4.7410,0.7651
2022-04-27,3.8280,4.0583,0.0298,4.8010,0.7710
2022-04-28,3.8275,4.0186,0.0293,4.7702,0.7779
2022-04-29,3.8375,4.0595,0.0296,4.8251,0.7716
2022-04-30,3.8375,4.0595,0.0296,4.8251,0.7716
2022-05-01,3.8375,4.0595,0.0295,4.8249,0.7717
2022-05-02,3.8350,4.0395,0.0295,4.7926,0.7540
2022-05-03,3.8315,4.0283,0.0294,4.7893,0.7704
2022-05-04,3.8315,4.0235,0.0296,4.8338,0.7662
2022-05-05,3.7720,3.9958,0.0289,4.6641,0.7537
2022-05-06,3.7875,4.0138,0.0290,4.6736,0.7504
2022-05-07,3.7875,4.0138,0.0290,4.6736,0.7504
2022-05-08,3.7875,4.0138,0.0290,4.6681,0.7504
2022-05-09,3.8135,4.0212,0.0292,4.7055,0.7404
2022-05-10,3.7925,4.0334,0.0291,4.6678,0.7374
2022-05-11,3.7875,3.9918,0.0292,4.6335,0.7371
2022-05-12,3.7625,3.9531,0.0293,4.5926,0.7332
2022-05-13,3.7775,3.9111,0.0292,4.6331,0.7465
2022-05-14,3.7775,3.9111,0.0292,4.6331,0.7465
2022-05-15,3.7775,3.9111,0.0292,4.6308,0.7465
2022-05-16,3.7700,3.9427,0.0292,4.6465,0.7448
2022-05-17,3.7600,3.9639,0.0290,4.6944,0.7618
2022-05-18,3.7750,3.9581,0.0295,4.6602,0.7598
2022-05-19,3.7560,3.9745,0.0294,4.6805,0.7574
2022-05-20,3.7225,3.9549,0.0291,4.6488,0.7643
2022-05-21,3.7225,3.9549,0.0291,4.6488,0.7643
2022-05-22,3.7225,3.9549,0.0291,4.6545,0.7644
2022-05-23,3.7310,3.9822,0.0292,4.6890,0.7718
2022-05-24,3.7200,3.9798,0.0293,4.6649,0.7684
2022-05-25,3.6963,3.9499,0.0291,4.6516,0.7638
2022-05-26,3.6600,3.9501,0.0288,4.6180,0.7674
2022-05-27,3.6605,3.9162,0.0288,4.6229,0.7764
2022-05-28,3.6605,3.9162,0.0288,4.6229,0.7763
2022-05-29,3.6605,3.9162,0.0288,4.6228,0.7764
2022-05-30,3.6715,3.9576,0.0287,4.6437,0.7735
2022-05-31,3.7100,3.9329,0.0288,4.6782,0.7850
2022-06-01,3.7280,3.9816,0.0286,4.6544,0.7740
2022-06-02,3.7050,3.9878,0.0285,4.6603,0.7726
2022-06-03,3.7050,3.9807,0.0283,4.6270,0.7772
2022-06-04,3.7134,3.9807,0.0284,4.6375,0.7774
2022-06-05,3.7134,3.9807,0.0284,4.6387,0.7769
2022-06-06,3.7340,3.9809,0.0282,4.6767,0.7798
2022-06-07,3.7545,3.9920,0.0283,4.7262,0.7703
2022-06-08,3.7516,4.0227,0.0279,4.7044,0.7692
2022-06-09,3.7530,4.0381,0.0279,4.6884,0.7661
2022-06-10,3.7785,3.9804,0.0281,4.6532,0.7557
2022-06-11,3.7844,3.9804,0.0282,4.6610,0.7586
2022-06-12,3.7844,3.9804,0.0281,4.6457,0.7553
2022-06-13,3.7550,3.9451,0.0280,4.5599,0.7389
2022-06-14,3.7785,3.9435,0.0279,4.5379,0.7345
2022-06-15,3.7577,3.9401,0.0280,4.5737,0.7359
2022-06-16,3.7205,3.8694,0.0281,4.5968,0.7344
2022-06-17,3.7378,3.9044,0.0277,4.5696,0.7222
2022-06-18,3.7188,3.9044,0.0276,4.5465,0.7216
2022-06-19,3.7188,3.9044,0.0275,4.5478,0.7223
2022-06-20,3.7240,3.9205,0.0276,4.5635,0.7182
2022-06-21,3.7240,3.9320,0.0273,4.5675,0.7266
2022-06-22,3.7325,3.9169,0.0274,4.5725,0.7173
2022-06-23,3.7450,3.9147,0.0278,4.5912,0.7185
2022-06-24,3.7855,3.9663,0.0280,4.6427,0.7216
2022-06-25,3.7855,3.9663,0.0280,4.6427,0.7216
2022-06-26,3.7855,3.9663,0.0280,4.6498,0.7215
2022-06-27,3.7750,4.0040,0.0279,4.6300,0.7209
2022-06-28,3.7770,3.9947,0.0278,4.6041,0.7194
2022-06-29,3.7882,3.9876,0.0277,4.5951,0.7307
2022-06-30,3.7857,3.9382,0.0279,4.6043,0.7287
2022-07-01,3.8274,4.0008,0.0283,4.6330,0.7212
2022-07-02,3.8274,4.0008,0.0283,4.6330,0.7212
2022-07-03,3.8274,4.0008,0.0283,4.6319,0.7213
2022-07-04,3.8455,4.0198,0.0283,4.6586,0.7185
2022-07-05,3.8285,3.9439,0.0282,4.5736,0.7167
2022-07-06,3.8614,3.9361,0.0284,4.6043,0.7175
2022-07-07,3.8951,3.9696,0.0287,4.6849,0.7285
2022-07-08,3.8756,3.9440,0.0285,4.6622,0.7442
2022-07-09,3.8724,3.9440,0.0285,4.6583,0.7369
2022-07-10,3.8724,3.9440,0.0284,4.6536,0.7444
2022-07-11,3.9188,3.9561,0.0285,4.6636,0.7365
2022-07-12,3.9588,3.9694,0.0290,4.7018,0.7298
2022-07-13,3.9683,3.9928,0.0288,4.7079,0.7336
2022-07-14,3.9564,3.9623,0.0285,4.6827,0.7201
2022-07-15,3.9068,3.9284,0.0282,4.6315,0.7220
2022-07-16,3.8992,3.9284,0.0281,4.6223,0.7198
2022-07-17,3.8992,3.9284,0.0282,4.6352,0.7220
2022-07-18,3.9043,3.9657,0.0282,4.6650,0.7181
2022-07-19,3.9057,4.0085,0.0283,4.6883,0.7157
2022-07-20,3.8714,3.9520,0.0280,4.6340,0.7112
2022-07-21,3.8896,3.9647,0.0284,4.6657,0.7123
2022-07-22,3.9202,3.9846,0.0288,4.7060,0.7125
2022-07-23,3.9007,3.9846,0.0287,4.6826,0.7123
2022-07-24,3.9007,3.9846,0.0286,4.6756,0.7124
2022-07-25,3.9156,4.0086,0.0287,4.7198,0.7310
2022-07-26,3.9158,3.9759,0.0286,4.7131,0.7330
2022-07-27,3.9150,3.9827,0.0288,4.7709,0.7482
2022-07-28,3.9225,3.9765,0.0292,4.7746,0.7567
2022-07-29,3.9330,4.0176,0.0295,4.7890,0.7585
2022-07-30,3.9335,4.0176,0.0295,4.7890,0.7585
2022-07-31,3.9335,4.0176,0.0295,4.7860,0.7581
2022-08-01,3.9080,4.0224,0.0297,4.7890,0.7492
2022-08-02,3.9170,3.9729,0.0294,4.7558,0.7444
2022-08-03,3.9135,4.0039,0.0292,4.7504,0.7404
2022-08-04,3.8870,3.9878,0.0293,4.7257,0.7470
2022-08-05,3.9035,3.9852,0.0289,4.7125,0.7576
2022-08-06,3.9134,3.9852,0.0290,4.7244,0.7469
2022-08-07,3.9134,3.9852,0.0290,4.7201,0.7575
2022-08-08,3.9250,3.9880,0.0291,4.7002,0.7680
2022-08-09,3.9335,4.0138,0.0291,4.7481,0.7670
2022-08-10,3.8840,4.0266,0.0292,4.7429,0.7630
2022-08-11,3.8835,4.0180,0.0292,4.7359,0.7511
